timestamp,top_3_beacons,room
2023-04-12 16:59:22+09:00,[14],kitchen
2023-04-12 16:59:24+09:00,[4],kitchen
2023-04-12 16:59:25+09:00,[14],kitchen
2023-04-12 16:59:26+09:00,[14],kitchen
2023-04-12 16:59:27+09:00,[14],kitchen
2023-04-12 16:59:28+09:00,[14],kitchen
2023-04-12 16:59:29+09:00,[14],kitchen
2023-04-12 16:59:30+09:00,[4],kitchen
2023-04-12 16:59:31+09:00,[4],kitchen
2023-04-12 16:59:33+09:00,[14],kitchen
2023-04-12 16:59:34+09:00,[4],kitchen
2023-04-12 16:59:35+09:00,[4],kitchen
2023-04-12 16:59:36+09:00,[4],kitchen
2023-04-12 16:59:38+09:00,"[9, 4]",kitchen
2023-04-12 16:59:39+09:00,"[9, 14, 18]",kitchen
2023-04-12 17:08:24+09:00,"[9, 4]",kitchen
2023-04-12 17:08:26+09:00,"[9, 4]",kitchen
2023-04-12 17:08:27+09:00,[9],kitchen
2023-04-12 17:08:28+09:00,"[4, 9]",kitchen
2023-04-12 17:08:29+09:00,[9],kitchen
2023-04-12 17:08:30+09:00,[4],kitchen
2023-04-12 17:08:31+09:00,[9],kitchen
2023-04-12 17:08:33+09:00,[9],kitchen
2023-04-12 17:08:34+09:00,[9],kitchen
2023-04-12 17:08:35+09:00,[9],kitchen
2023-04-12 17:08:36+09:00,[9],kitchen
2023-04-12 17:08:37+09:00,"[9, 4]",kitchen
2023-04-12 17:08:39+09:00,[9],kitchen
2023-04-12 17:08:41+09:00,[4],kitchen
2023-04-12 17:08:43+09:00,[9],kitchen
2023-04-12 17:09:05+09:00,[4],kitchen
2023-04-12 17:09:06+09:00,"[6, 4, 9]",kitchen
2023-04-12 17:09:08+09:00,"[4, 14]",kitchen
2023-04-12 17:09:09+09:00,[4],kitchen
2023-04-12 17:09:10+09:00,[14],kitchen
2023-04-12 17:09:11+09:00,[14],kitchen
2023-04-12 17:09:12+09:00,[14],kitchen
2023-04-12 17:09:13+09:00,[14],kitchen
2023-04-12 17:09:14+09:00,[14],kitchen
2023-04-12 17:09:15+09:00,"[4, 14]",kitchen
2023-04-12 17:09:16+09:00,[14],kitchen
2023-04-12 17:09:19+09:00,[14],kitchen
2023-04-12 17:09:21+09:00,"[14, 4]",kitchen
2023-04-12 17:09:22+09:00,"[14, 4]",kitchen
2023-04-12 17:09:23+09:00,[14],kitchen
2023-04-12 17:09:24+09:00,[4],kitchen
2023-04-12 17:09:25+09:00,[14],kitchen
2023-04-12 17:09:26+09:00,[14],kitchen
2023-04-12 17:09:28+09:00,[4],kitchen
2023-04-12 17:09:29+09:00,"[14, 4]",kitchen
2023-04-12 17:09:36+09:00,[14],kitchen
2023-04-12 17:09:37+09:00,[14],kitchen
2023-04-12 17:09:38+09:00,[4],kitchen
2023-04-12 17:09:39+09:00,[4],kitchen
2023-04-12 17:09:40+09:00,[14],kitchen
2023-04-12 17:09:44+09:00,"[4, 14]",kitchen
2023-04-12 17:09:45+09:00,"[14, 4]",kitchen
2023-04-12 17:09:46+09:00,[14],kitchen
2023-04-12 17:09:47+09:00,[14],kitchen
2023-04-12 17:09:49+09:00,[14],kitchen
2023-04-12 17:09:50+09:00,[14],kitchen
2023-04-12 17:09:51+09:00,[6],kitchen
2023-04-12 17:09:55+09:00,[4],kitchen
2023-04-12 17:09:56+09:00,"[14, 4]",kitchen
2023-04-12 17:09:57+09:00,[4],kitchen
2023-04-12 17:09:58+09:00,[14],kitchen
2023-04-12 17:10:01+09:00,[4],kitchen
2023-04-12 17:10:02+09:00,[4],kitchen
2023-04-12 17:10:04+09:00,"[14, 4]",kitchen
2023-04-12 17:10:05+09:00,[14],kitchen
2023-04-12 17:10:06+09:00,"[4, 14]",kitchen
2023-04-12 17:10:08+09:00,[14],kitchen
2023-04-12 17:10:10+09:00,[4],kitchen
2023-04-12 17:10:11+09:00,"[14, 4]",kitchen
2023-04-12 17:10:12+09:00,[14],kitchen
2023-04-12 17:10:13+09:00,[4],kitchen
2023-04-12 17:10:15+09:00,"[14, 6, 4]",kitchen
2023-04-12 17:10:16+09:00,[4],kitchen
2023-04-12 17:10:17+09:00,[14],kitchen
2023-04-12 17:10:18+09:00,[4],kitchen
2023-04-12 17:10:21+09:00,[4],kitchen
2023-04-12 17:10:24+09:00,[4],kitchen
2023-04-12 17:10:26+09:00,[14],kitchen
2023-04-12 17:10:27+09:00,[14],kitchen
2023-04-12 17:10:28+09:00,[4],kitchen
2023-04-12 17:10:32+09:00,[14],kitchen
2023-04-12 17:10:33+09:00,"[14, 6]",kitchen
2023-04-12 17:10:34+09:00,"[4, 14]",kitchen
2023-04-12 17:10:35+09:00,[4],kitchen
2023-04-12 17:10:36+09:00,"[14, 4]",kitchen
2023-04-12 17:10:38+09:00,"[4, 14]",kitchen
2023-04-12 17:10:39+09:00,[14],kitchen
2023-04-12 17:10:40+09:00,[14],kitchen
2023-04-12 17:10:41+09:00,"[4, 9, 14]",kitchen
2023-04-12 17:10:42+09:00,[14],kitchen
2023-04-12 17:10:44+09:00,[4],kitchen
2023-04-12 17:10:45+09:00,[14],kitchen
2023-04-12 17:10:46+09:00,"[4, 14]",kitchen
2023-04-12 17:10:47+09:00,"[4, 14]",kitchen
2023-04-12 17:10:48+09:00,[14],kitchen
2023-04-12 17:10:49+09:00,[4],kitchen
2023-04-12 17:10:52+09:00,[4],kitchen
2023-04-12 17:10:54+09:00,"[7, 9]",kitchen
2023-04-12 17:10:55+09:00,[9],kitchen
2023-04-12 17:10:56+09:00,"[6, 9]",kitchen
2023-04-12 17:10:57+09:00,"[4, 19]",kitchen
2023-04-12 17:10:58+09:00,"[11, 9]",kitchen
2023-04-12 17:10:59+09:00,"[8, 9]",kitchen
2023-04-12 17:11:00+09:00,"[19, 9]",kitchen
2023-04-12 17:11:01+09:00,"[4, 7, 18]",kitchen
2023-04-12 17:11:02+09:00,"[9, 10, 4]",kitchen
2023-04-12 17:11:03+09:00,"[9, 7, 4]",kitchen
2023-04-12 17:11:04+09:00,"[11, 9]",kitchen
2023-04-12 17:11:05+09:00,"[9, 19, 18]",kitchen
2023-04-12 17:11:06+09:00,"[4, 20, 18]",kitchen
2023-04-12 17:11:07+09:00,"[9, 7]",kitchen
2023-04-12 17:11:08+09:00,"[9, 7]",kitchen
2023-04-12 17:11:09+09:00,[9],kitchen
2023-04-12 17:11:11+09:00,"[7, 4]",kitchen
2023-04-12 17:11:12+09:00,"[9, 18, 7]",kitchen
2023-04-12 17:11:13+09:00,[4],kitchen
2023-04-12 17:11:14+09:00,"[9, 7]",kitchen
2023-04-12 17:11:15+09:00,"[7, 4]",kitchen
2023-04-12 17:11:16+09:00,"[9, 11, 4]",kitchen
2023-04-12 17:11:17+09:00,"[7, 4, 18]",kitchen
2023-04-12 17:11:19+09:00,"[9, 18]",kitchen
2023-04-12 17:11:22+09:00,[9],kitchen
2023-04-12 17:11:23+09:00,"[9, 7, 4]",kitchen
2023-04-12 17:11:46+09:00,[14],kitchen
2023-04-12 17:11:47+09:00,"[4, 14]",kitchen
2023-04-12 17:11:48+09:00,[14],kitchen
2023-04-12 17:11:49+09:00,[4],kitchen
2023-04-12 17:11:50+09:00,[14],kitchen
2023-04-12 17:11:51+09:00,[14],kitchen
2023-04-12 17:11:52+09:00,[4],kitchen
2023-04-12 17:11:53+09:00,[14],kitchen
2023-04-12 17:11:54+09:00,"[4, 14]",kitchen
2023-04-12 17:11:56+09:00,[14],kitchen
2023-04-12 17:11:57+09:00,[14],kitchen
2023-04-12 17:11:58+09:00,[4],kitchen
2023-04-12 17:12:00+09:00,[4],kitchen
2023-04-12 17:12:01+09:00,"[14, 4]",kitchen
2023-04-12 17:12:02+09:00,[14],kitchen
2023-04-12 17:12:03+09:00,[4],kitchen
2023-04-12 17:12:04+09:00,[14],kitchen
2023-04-12 17:12:05+09:00,[4],kitchen
2023-04-12 17:12:06+09:00,[14],kitchen
2023-04-12 17:12:07+09:00,"[14, 4]",kitchen
2023-04-12 17:12:08+09:00,[14],kitchen
2023-04-12 17:12:09+09:00,[14],kitchen
2023-04-12 17:12:12+09:00,[14],kitchen
2023-04-12 17:12:13+09:00,[14],kitchen
2023-04-12 17:12:15+09:00,[14],kitchen
2023-04-12 17:12:17+09:00,"[14, 4]",kitchen
2023-04-12 17:12:18+09:00,[4],kitchen
2023-04-12 17:12:20+09:00,"[14, 6]",kitchen
2023-04-12 17:12:23+09:00,[14],kitchen
2023-04-12 17:12:24+09:00,"[14, 4]",kitchen
2023-04-12 17:12:25+09:00,"[6, 14]",kitchen
2023-04-12 17:12:27+09:00,[14],kitchen
2023-04-12 17:12:28+09:00,"[6, 14]",kitchen
2023-04-12 17:12:29+09:00,[6],kitchen
2023-04-12 17:12:30+09:00,[14],kitchen
2023-04-12 17:12:31+09:00,[14],kitchen
2023-04-12 17:12:32+09:00,[14],kitchen
2023-04-12 17:12:35+09:00,[14],kitchen
2023-04-12 17:12:36+09:00,"[14, 4]",kitchen
2023-04-12 17:12:38+09:00,[4],kitchen
2023-04-12 17:12:40+09:00,[4],kitchen
2023-04-12 17:12:43+09:00,[14],kitchen
2023-04-12 17:14:44+09:00,[4],kitchen
2023-04-12 17:14:45+09:00,"[14, 4]",kitchen
2023-04-12 17:14:46+09:00,[14],kitchen
2023-04-12 17:14:47+09:00,[6],kitchen
2023-04-12 17:14:48+09:00,[4],kitchen
2023-04-12 17:14:51+09:00,[4],kitchen
2023-04-12 17:14:52+09:00,[4],kitchen
2023-04-12 17:14:55+09:00,[9],kitchen
2023-04-12 17:14:56+09:00,"[4, 9]",kitchen
2023-04-12 17:14:57+09:00,"[9, 4]",kitchen
2023-04-12 17:14:58+09:00,[4],kitchen
2023-04-12 17:14:59+09:00,[4],kitchen
2023-04-12 17:15:00+09:00,[4],kitchen
2023-04-12 17:15:01+09:00,[4],kitchen
2023-04-12 17:15:02+09:00,[4],kitchen
2023-04-12 17:15:03+09:00,[4],kitchen
2023-04-12 17:15:04+09:00,[9],kitchen
2023-04-12 17:16:45+09:00,"[14, 4]",kitchen
2023-04-12 17:16:46+09:00,[4],kitchen
2023-04-12 17:16:47+09:00,[4],kitchen
2023-04-12 17:16:49+09:00,[4],kitchen
2023-04-12 17:16:51+09:00,"[14, 4]",kitchen
2023-04-12 17:16:56+09:00,[14],kitchen
2023-04-12 17:16:58+09:00,[14],kitchen
2023-04-12 17:16:59+09:00,"[4, 14]",kitchen
2023-04-12 17:17:02+09:00,[4],kitchen
2023-04-12 17:17:06+09:00,"[14, 4]",kitchen
2023-04-12 17:17:07+09:00,[14],kitchen
2023-04-12 17:17:08+09:00,"[14, 4]",kitchen
2023-04-12 17:17:10+09:00,[14],kitchen
2023-04-12 17:17:11+09:00,[14],kitchen
2023-04-12 17:17:13+09:00,[14],kitchen
2023-04-12 17:17:14+09:00,"[4, 14]",kitchen
2023-04-12 17:17:15+09:00,"[14, 4]",kitchen
2023-04-12 17:17:16+09:00,"[14, 4]",kitchen
2023-04-12 17:17:17+09:00,[14],kitchen
2023-04-12 17:17:18+09:00,[14],kitchen
2023-04-12 17:17:19+09:00,"[14, 6]",kitchen
2023-04-12 17:17:20+09:00,[6],kitchen
2023-04-12 17:17:21+09:00,[4],kitchen
2023-04-12 17:17:22+09:00,"[14, 4]",kitchen
2023-04-12 17:17:23+09:00,[4],kitchen
2023-04-12 17:17:33+09:00,[4],kitchen
2023-04-12 17:17:35+09:00,[4],kitchen
2023-04-12 17:17:41+09:00,[4],kitchen
2023-04-12 17:17:43+09:00,"[4, 9]",kitchen
2023-04-12 17:17:45+09:00,[4],kitchen
2023-04-12 17:17:47+09:00,[9],kitchen
2023-04-12 17:17:48+09:00,"[6, 4]",kitchen
2023-04-12 17:17:49+09:00,[14],kitchen
2023-04-12 17:17:51+09:00,"[4, 6]",kitchen
2023-04-12 17:17:54+09:00,[14],kitchen
2023-04-12 17:17:57+09:00,[4],kitchen
2023-04-12 17:17:58+09:00,[4],kitchen
2023-04-12 17:17:59+09:00,[4],kitchen
2023-04-12 17:18:01+09:00,[14],kitchen
2023-04-12 17:18:04+09:00,"[4, 14]",kitchen
2023-04-12 17:18:05+09:00,[14],kitchen
2023-04-12 17:18:06+09:00,[4],kitchen
2023-04-12 17:18:07+09:00,"[4, 14, 6]",kitchen
2023-04-12 17:18:09+09:00,"[14, 4]",kitchen
2023-04-12 17:18:11+09:00,[14],kitchen
2023-04-12 17:18:12+09:00,[14],kitchen
2023-04-12 17:18:14+09:00,"[14, 4]",kitchen
2023-04-12 17:18:15+09:00,[6],kitchen
2023-04-12 17:18:16+09:00,[14],kitchen
2023-04-12 17:18:17+09:00,"[14, 4]",kitchen
2023-04-12 17:18:18+09:00,"[4, 14]",kitchen
2023-04-12 17:18:19+09:00,"[14, 4]",kitchen
2023-04-12 17:18:20+09:00,[4],kitchen
2023-04-12 17:18:22+09:00,[14],kitchen
2023-04-12 17:18:23+09:00,"[14, 4]",kitchen
2023-04-12 17:18:24+09:00,"[14, 4]",kitchen
2023-04-12 17:18:25+09:00,"[4, 6]",kitchen
2023-04-12 17:18:26+09:00,[4],kitchen
2023-04-12 17:18:28+09:00,[14],kitchen
2023-04-12 17:18:29+09:00,"[14, 6]",kitchen
2023-04-12 17:18:31+09:00,[14],kitchen
2023-04-12 17:18:32+09:00,[14],kitchen
2023-04-12 17:18:33+09:00,[14],kitchen
2023-04-12 17:18:36+09:00,[14],kitchen
2023-04-12 17:18:37+09:00,"[4, 6]",kitchen
2023-04-12 17:18:38+09:00,[14],kitchen
2023-04-12 17:18:41+09:00,[4],kitchen
2023-04-12 17:18:42+09:00,[14],kitchen
2023-04-12 17:18:46+09:00,"[14, 4]",kitchen
2023-04-12 17:18:47+09:00,[14],kitchen
2023-04-12 17:18:48+09:00,"[4, 6]",kitchen
2023-04-12 17:18:51+09:00,[9],kitchen
2023-04-12 17:18:52+09:00,"[4, 9]",kitchen
2023-04-12 17:18:56+09:00,[9],kitchen
2023-04-12 17:18:57+09:00,[7],kitchen
2023-04-12 17:18:58+09:00,"[4, 19]",kitchen
2023-04-12 17:18:59+09:00,"[4, 9]",kitchen
2023-04-12 17:19:00+09:00,[6],kitchen
2023-04-12 17:19:02+09:00,"[9, 19, 4]",kitchen
2023-04-12 17:19:03+09:00,[9],kitchen
2023-04-12 17:19:04+09:00,[6],kitchen
2023-04-12 17:19:05+09:00,[4],kitchen
2023-04-12 17:19:06+09:00,"[9, 6]",kitchen
2023-04-12 17:19:07+09:00,[9],kitchen
2023-04-12 17:19:08+09:00,"[9, 19, 18]",kitchen
2023-04-12 17:19:09+09:00,"[19, 18]",kitchen
2023-04-12 17:19:10+09:00,"[9, 19]",kitchen
2023-04-12 17:19:13+09:00,[19],kitchen
2023-04-12 17:19:14+09:00,[4],kitchen
2023-04-12 17:19:15+09:00,"[19, 5, 9]",kitchen
2023-04-12 17:19:16+09:00,[19],kitchen
2023-04-12 17:19:17+09:00,"[19, 4]",kitchen
2023-04-12 17:19:18+09:00,"[19, 4]",kitchen
2023-04-12 17:19:19+09:00,[6],kitchen
2023-04-12 17:19:20+09:00,"[9, 4]",kitchen
2023-04-12 17:19:23+09:00,[4],kitchen
2023-04-12 17:19:46+09:00,[14],kitchen
2023-04-12 17:19:47+09:00,[4],kitchen
2023-04-12 17:19:48+09:00,[14],kitchen
2023-04-12 17:19:50+09:00,"[9, 14]",kitchen
2023-04-12 17:19:51+09:00,[4],kitchen
2023-04-12 17:19:52+09:00,[4],kitchen
2023-04-12 17:19:53+09:00,[14],kitchen
2023-04-12 17:19:54+09:00,"[4, 14]",kitchen
2023-04-12 17:19:56+09:00,"[14, 4]",kitchen
2023-04-12 17:19:58+09:00,[14],kitchen
2023-04-12 17:19:59+09:00,[4],kitchen
2023-04-12 17:20:00+09:00,[14],kitchen
2023-04-12 17:20:01+09:00,[4],kitchen
2023-04-12 17:20:02+09:00,[4],kitchen
2023-04-12 17:21:24+09:00,[14],kitchen
2023-04-12 17:21:27+09:00,[14],kitchen
2023-04-12 17:21:28+09:00,[14],kitchen
2023-04-12 17:21:29+09:00,[14],kitchen
2023-04-12 17:21:31+09:00,"[14, 4]",kitchen
2023-04-12 17:21:35+09:00,[14],kitchen
2023-04-12 17:21:36+09:00,[14],kitchen
2023-04-12 17:21:39+09:00,[14],kitchen
2023-04-12 17:21:41+09:00,"[14, 4]",kitchen
2023-04-12 17:21:43+09:00,"[14, 4]",kitchen
2023-04-12 17:21:45+09:00,[4],kitchen
2023-04-12 17:21:46+09:00,"[6, 4]",kitchen
2023-04-12 17:21:47+09:00,"[4, 19, 9]",kitchen
2023-04-12 17:21:48+09:00,[9],kitchen
2023-04-12 17:21:49+09:00,"[19, 4, 9]",kitchen
2023-04-12 17:21:52+09:00,"[4, 18, 19]",kitchen
2023-04-12 17:21:53+09:00,[9],kitchen
2023-04-12 17:21:55+09:00,[9],kitchen
2023-04-12 17:21:56+09:00,"[18, 9]",kitchen
2023-04-12 17:21:57+09:00,"[4, 9]",kitchen
2023-04-12 17:21:59+09:00,[4],kitchen
2023-04-12 17:22:00+09:00,[4],kitchen
2023-04-12 17:22:01+09:00,"[4, 9, 19]",kitchen
2023-04-12 17:22:02+09:00,"[9, 4, 18]",kitchen
2023-04-12 17:22:03+09:00,"[4, 9]",kitchen
2023-04-12 17:22:44+09:00,"[14, 4]",kitchen
2023-04-12 17:22:45+09:00,"[14, 4]",kitchen
2023-04-12 17:22:46+09:00,[4],kitchen
2023-04-12 17:22:47+09:00,[4],kitchen
2023-04-12 17:22:48+09:00,"[4, 14]",kitchen
2023-04-12 17:22:49+09:00,"[14, 4]",kitchen
2023-04-12 17:22:50+09:00,"[14, 4]",kitchen
2023-04-12 17:22:51+09:00,[14],kitchen
2023-04-12 17:22:52+09:00,[14],kitchen
2023-04-12 17:22:53+09:00,"[14, 4]",kitchen
2023-04-12 17:22:57+09:00,[4],kitchen
2023-04-12 17:22:58+09:00,"[14, 4]",kitchen
2023-04-12 17:22:59+09:00,[4],kitchen
2023-04-12 17:23:02+09:00,"[14, 4]",kitchen
2023-04-12 17:23:03+09:00,"[14, 4]",kitchen
2023-04-12 17:23:05+09:00,[14],kitchen
2023-04-12 17:23:07+09:00,[14],kitchen
2023-04-12 17:23:08+09:00,[14],kitchen
2023-04-12 17:23:10+09:00,[14],kitchen
2023-04-12 17:23:12+09:00,[4],kitchen
2023-04-12 17:23:13+09:00,[14],kitchen
2023-04-12 17:23:14+09:00,"[4, 14]",kitchen
2023-04-12 17:23:16+09:00,"[14, 4]",kitchen
2023-04-12 17:23:18+09:00,[14],kitchen
2023-04-12 17:23:19+09:00,[14],kitchen
2023-04-12 17:23:20+09:00,"[4, 14]",kitchen
2023-04-12 17:23:21+09:00,[14],kitchen
2023-04-12 17:23:22+09:00,"[4, 14]",kitchen
2023-04-12 17:23:24+09:00,[4],kitchen
2023-04-12 17:23:25+09:00,"[14, 4]",kitchen
2023-04-12 17:23:26+09:00,[4],kitchen
2023-04-12 17:23:27+09:00,"[14, 4]",kitchen
2023-04-12 17:23:28+09:00,"[14, 4]",kitchen
2023-04-12 17:23:29+09:00,[4],kitchen
2023-04-12 17:23:30+09:00,[14],kitchen
2023-04-12 17:23:31+09:00,[14],kitchen
2023-04-12 17:23:32+09:00,[4],kitchen
2023-04-12 17:23:33+09:00,"[4, 14]",kitchen
2023-04-12 17:23:34+09:00,"[14, 6]",kitchen
2023-04-12 17:23:35+09:00,[4],kitchen
2023-04-12 17:23:36+09:00,"[6, 14]",kitchen
2023-04-12 17:23:37+09:00,"[4, 14]",kitchen
2023-04-12 17:23:38+09:00,[9],kitchen
2023-04-12 17:23:39+09:00,[4],kitchen
2023-04-12 17:23:41+09:00,[19],kitchen
2023-04-12 17:23:42+09:00,[4],kitchen
2023-04-12 17:23:43+09:00,[19],kitchen
2023-04-12 17:23:44+09:00,"[8, 18, 7]",kitchen
2023-04-12 17:23:45+09:00,"[7, 4, 18]",kitchen
2023-04-12 17:23:51+09:00,[9],kitchen
2023-04-12 17:23:54+09:00,[4],kitchen
2023-04-12 17:24:02+09:00,[9],kitchen
2023-04-12 17:24:03+09:00,[9],kitchen
2023-04-12 17:24:24+09:00,[5],kitchen
2023-04-12 17:24:25+09:00,[9],kitchen
2023-04-12 17:24:26+09:00,[9],kitchen
2023-04-12 17:24:27+09:00,"[9, 6, 19]",kitchen
2023-04-12 17:24:28+09:00,[19],kitchen
2023-04-12 17:24:30+09:00,[4],kitchen
2023-04-12 17:24:31+09:00,[4],kitchen
2023-04-12 17:24:34+09:00,[14],kitchen
2023-04-12 17:24:35+09:00,"[4, 14]",kitchen
2023-04-12 17:24:37+09:00,"[14, 4]",kitchen
2023-04-12 17:24:38+09:00,[4],kitchen
2023-04-12 17:24:39+09:00,[4],kitchen
2023-04-12 17:24:41+09:00,[4],kitchen
2023-04-12 17:24:45+09:00,[4],kitchen
2023-04-12 17:24:47+09:00,[4],kitchen
2023-04-12 17:24:48+09:00,[14],kitchen
2023-04-12 17:24:49+09:00,"[14, 4]",kitchen
2023-04-12 17:24:50+09:00,[14],kitchen
2023-04-12 17:24:51+09:00,[14],kitchen
2023-04-12 17:24:52+09:00,"[4, 14]",kitchen
2023-04-12 17:24:55+09:00,[14],kitchen
2023-04-12 17:24:56+09:00,[14],kitchen
2023-04-12 17:24:58+09:00,[14],kitchen
2023-04-12 17:24:59+09:00,[14],kitchen
2023-04-12 17:25:00+09:00,[4],kitchen
2023-04-12 17:25:01+09:00,[14],kitchen
2023-04-12 17:25:03+09:00,[4],kitchen
2023-04-12 17:25:04+09:00,[14],kitchen
2023-04-12 17:25:06+09:00,[4],kitchen
2023-04-12 17:25:07+09:00,[14],kitchen
2023-04-12 17:25:10+09:00,[4],kitchen
2023-04-12 17:25:11+09:00,[4],kitchen
2023-04-12 17:25:16+09:00,[14],kitchen
2023-04-12 17:25:19+09:00,[14],kitchen
2023-04-12 17:25:21+09:00,[14],kitchen
2023-04-12 17:25:23+09:00,[14],kitchen
2023-04-12 17:25:25+09:00,[14],kitchen
2023-04-12 17:25:26+09:00,[14],kitchen
2023-04-12 17:25:27+09:00,[4],kitchen
2023-04-12 17:25:28+09:00,[14],kitchen
2023-04-12 17:25:29+09:00,[4],kitchen
2023-04-12 17:25:30+09:00,"[4, 14]",kitchen
2023-04-12 17:25:32+09:00,[4],kitchen
2023-04-12 17:25:34+09:00,[4],kitchen
2023-04-12 17:25:35+09:00,[9],kitchen
2023-04-12 17:25:36+09:00,"[14, 4]",kitchen
2023-04-12 17:25:37+09:00,[4],kitchen
2023-04-12 17:25:38+09:00,"[4, 6]",kitchen
2023-04-12 17:25:39+09:00,[6],kitchen
2023-04-12 17:25:40+09:00,[14],kitchen
2023-04-12 17:25:41+09:00,[4],kitchen
2023-04-12 17:25:42+09:00,[4],kitchen
2023-04-12 17:25:43+09:00,[14],kitchen
2023-04-12 17:25:46+09:00,"[4, 14]",kitchen
2023-04-12 17:25:47+09:00,[4],kitchen
2023-04-12 17:25:48+09:00,[4],kitchen
2023-04-12 17:25:49+09:00,[14],kitchen
2023-04-12 17:25:51+09:00,[4],kitchen
2023-04-12 17:25:53+09:00,[4],kitchen
2023-04-12 17:25:54+09:00,[14],kitchen
2023-04-12 17:25:56+09:00,"[14, 4]",kitchen
2023-04-12 17:25:57+09:00,"[14, 4]",kitchen
2023-04-12 17:25:59+09:00,[14],kitchen
2023-04-12 17:26:01+09:00,"[14, 4]",kitchen
2023-04-12 17:26:02+09:00,"[4, 14, 6]",kitchen
2023-04-12 17:26:03+09:00,[14],kitchen
2023-04-12 17:26:04+09:00,[14],kitchen
2023-04-12 17:26:06+09:00,[14],kitchen
2023-04-12 17:26:09+09:00,"[14, 4]",kitchen
2023-04-12 17:26:10+09:00,[14],kitchen
2023-04-12 17:26:11+09:00,[14],kitchen
2023-04-12 17:26:12+09:00,"[4, 14, 6]",kitchen
2023-04-12 17:26:14+09:00,[4],kitchen
2023-04-12 17:26:16+09:00,"[14, 6]",kitchen
2023-04-12 17:26:17+09:00,[6],kitchen
2023-04-12 17:26:18+09:00,[14],kitchen
2023-04-12 17:26:19+09:00,[14],kitchen
2023-04-12 17:26:20+09:00,"[4, 14]",kitchen
2023-04-12 17:26:22+09:00,[4],kitchen
2023-04-12 17:26:23+09:00,[4],kitchen
2023-04-12 17:26:25+09:00,"[4, 9]",kitchen
2023-04-12 17:26:26+09:00,[4],kitchen
2023-04-12 17:26:29+09:00,[4],kitchen
2023-04-12 17:26:30+09:00,"[4, 6]",kitchen
2023-04-12 17:26:31+09:00,"[4, 6]",kitchen
2023-04-12 17:26:32+09:00,[6],kitchen
2023-04-12 17:26:34+09:00,"[4, 9, 6]",kitchen
2023-04-12 17:26:35+09:00,[9],kitchen
2023-04-12 17:26:36+09:00,"[4, 6]",kitchen
2023-04-12 17:26:38+09:00,[6],kitchen
2023-04-12 17:26:39+09:00,[14],kitchen
2023-04-12 17:26:41+09:00,[14],kitchen
2023-04-12 17:26:43+09:00,[14],kitchen
2023-04-12 17:26:45+09:00,[4],kitchen
2023-04-12 17:26:46+09:00,"[4, 6]",kitchen
2023-04-12 17:26:47+09:00,"[14, 6]",kitchen
2023-04-12 17:26:50+09:00,[14],kitchen
2023-04-12 17:26:53+09:00,"[14, 4]",kitchen
2023-04-12 17:26:56+09:00,[4],kitchen
2023-04-12 17:26:57+09:00,"[4, 14]",kitchen
2023-04-12 17:26:58+09:00,[14],kitchen
2023-04-12 17:27:03+09:00,[14],kitchen
2023-04-12 17:27:45+09:00,"[6, 14]",kitchen
2023-04-12 17:27:47+09:00,[14],kitchen
2023-04-12 17:27:49+09:00,[14],kitchen
2023-04-12 17:27:52+09:00,[14],kitchen
2023-04-12 17:27:56+09:00,[14],kitchen
2023-04-12 17:28:03+09:00,[14],kitchen
2023-04-12 17:28:04+09:00,"[14, 4]",kitchen
2023-04-12 17:28:05+09:00,[14],kitchen
2023-04-12 17:28:08+09:00,[4],kitchen
2023-04-12 17:28:09+09:00,[14],kitchen
2023-04-12 17:28:10+09:00,[4],kitchen
2023-04-12 17:28:12+09:00,[14],kitchen
2023-04-12 17:28:14+09:00,[14],kitchen
2023-04-12 17:28:15+09:00,[4],kitchen
2023-04-12 17:28:17+09:00,"[14, 4]",kitchen
2023-04-12 17:28:19+09:00,"[4, 14]",kitchen
2023-04-12 17:28:21+09:00,[4],kitchen
2023-04-12 17:28:22+09:00,"[4, 14]",kitchen
2023-04-12 17:28:23+09:00,[14],kitchen
2023-04-12 17:28:24+09:00,[14],kitchen
2023-04-12 17:28:25+09:00,[14],kitchen
2023-04-12 17:28:27+09:00,[14],kitchen
2023-04-12 17:28:28+09:00,[14],kitchen
2023-04-12 17:28:29+09:00,[14],kitchen
2023-04-12 17:28:30+09:00,[4],kitchen
2023-04-12 17:28:31+09:00,[14],kitchen
2023-04-12 17:28:34+09:00,[14],kitchen
2023-04-12 17:28:35+09:00,"[4, 14]",kitchen
2023-04-12 17:28:36+09:00,[14],kitchen
2023-04-12 17:28:38+09:00,"[4, 14]",kitchen
2023-04-12 17:28:39+09:00,"[4, 6]",kitchen
2023-04-12 17:28:42+09:00,[4],kitchen
2023-04-12 17:28:43+09:00,"[4, 9]",kitchen
2023-04-12 17:28:46+09:00,[4],kitchen
2023-04-12 17:28:49+09:00,[9],kitchen
2023-04-12 17:28:50+09:00,[9],kitchen
2023-04-12 17:28:51+09:00,"[4, 9]",kitchen
2023-04-12 17:28:52+09:00,"[4, 9]",kitchen
2023-04-12 17:28:53+09:00,[4],kitchen
2023-04-12 17:28:54+09:00,"[19, 4]",kitchen
2023-04-12 17:28:55+09:00,"[9, 7]",kitchen
2023-04-12 17:28:56+09:00,"[4, 9]",kitchen
2023-04-12 17:28:57+09:00,[7],kitchen
