,timestamp,beacon_percentages,room
19494,2023-04-12 15:59:18+09:00,"{9: 0.5, 19: 0.5}",nurse station
19495,2023-04-12 15:59:19+09:00,"{19: 0.2, 7: 0.2, 20: 0.2}",nurse station
19496,2023-04-12 15:59:20+09:00,"{9: 0.5, 4: 0.25, 6: 0.25}",nurse station
19497,2023-04-12 15:59:21+09:00,"{9: 0.33, 19: 0.33, 4: 0.33}",nurse station
19498,2023-04-12 15:59:22+09:00,"{9: 0.4, 19: 0.4, 7: 0.2}",nurse station
19499,2023-04-12 15:59:23+09:00,"{5: 0.67, 7: 0.33}",nurse station
19500,2023-04-12 15:59:24+09:00,"{7: 0.33, 9: 0.33, 6: 0.33}",nurse station
19501,2023-04-12 15:59:25+09:00,"{9: 0.33, 7: 0.33, 4: 0.33}",nurse station
19502,2023-04-12 15:59:26+09:00,"{19: 0.5, 9: 0.5}",nurse station
19503,2023-04-12 15:59:27+09:00,"{6: 0.33, 7: 0.17, 4: 0.17}",nurse station
19504,2023-04-12 15:59:29+09:00,"{19: 0.5, 6: 0.5}",nurse station
19505,2023-04-12 15:59:30+09:00,"{7: 0.33, 14: 0.17, 4: 0.17}",nurse station
19506,2023-04-12 15:59:31+09:00,"{5: 0.26, 19: 0.26, 9: 0.26}",nurse station
19507,2023-04-12 15:59:32+09:00,"{4: 0.46, 14: 0.46, 6: 0.08}",nurse station
19508,2023-04-12 15:59:33+09:00,{17: 1.0},nurse station
19509,2023-04-12 15:59:34+09:00,"{19: 0.5, 9: 0.5}",nurse station
19510,2023-04-12 15:59:35+09:00,"{19: 0.33, 9: 0.33, 6: 0.33}",nurse station
19511,2023-04-12 15:59:36+09:00,"{18: 0.5, 9: 0.5}",nurse station
19512,2023-04-12 15:59:38+09:00,{19: 1.0},nurse station
19513,2023-04-12 15:59:39+09:00,"{9: 0.5, 7: 0.5}",nurse station
19514,2023-04-12 15:59:40+09:00,"{9: 0.5, 19: 0.25, 4: 0.25}",nurse station
19515,2023-04-12 15:59:43+09:00,{19: 1.0},nurse station
19516,2023-04-12 15:59:44+09:00,"{9: 0.29, 6: 0.29, 4: 0.29}",nurse station
19517,2023-04-12 15:59:45+09:00,{7: 1.0},nurse station
19518,2023-04-12 15:59:46+09:00,"{19: 0.5, 7: 0.5}",nurse station
19519,2023-04-12 15:59:47+09:00,"{19: 0.33, 7: 0.33, 9: 0.33}",nurse station
19520,2023-04-12 15:59:48+09:00,{4: 1.0},nurse station
19521,2023-04-12 15:59:49+09:00,"{19: 0.5, 9: 0.5}",nurse station
19522,2023-04-12 15:59:50+09:00,"{9: 0.25, 7: 0.25, 19: 0.25}",nurse station
19523,2023-04-12 15:59:51+09:00,"{7: 0.33, 4: 0.33, 19: 0.33}",nurse station
19524,2023-04-12 15:59:52+09:00,"{4: 0.4, 9: 0.4, 7: 0.2}",nurse station
19525,2023-04-12 15:59:53+09:00,{7: 1.0},nurse station
19526,2023-04-12 15:59:54+09:00,{19: 1.0},nurse station
19527,2023-04-12 15:59:55+09:00,"{19: 0.33, 4: 0.33, 9: 0.33}",nurse station
19528,2023-04-12 15:59:56+09:00,"{7: 0.4, 6: 0.2, 9: 0.2}",nurse station
19529,2023-04-12 15:59:57+09:00,"{19: 0.5, 7: 0.5}",nurse station
19530,2023-04-12 15:59:58+09:00,"{19: 0.5, 7: 0.5}",nurse station
19531,2023-04-12 15:59:59+09:00,"{6: 0.5, 19: 0.5}",nurse station
19532,2023-04-12 16:00:00+09:00,"{9: 0.5, 7: 0.5}",nurse station
19533,2023-04-12 16:00:01+09:00,"{19: 0.33, 4: 0.33, 9: 0.33}",nurse station
19534,2023-04-12 16:00:02+09:00,{19: 1.0},nurse station
19535,2023-04-12 16:00:04+09:00,"{19: 0.37, 6: 0.32, 9: 0.32}",nurse station
19536,2023-04-12 16:00:05+09:00,"{9: 0.26, 4: 0.26, 6: 0.26}",nurse station
19537,2023-04-12 16:00:06+09:00,"{4: 0.5, 7: 0.5}",nurse station
19538,2023-04-12 16:00:07+09:00,"{4: 0.33, 9: 0.33, 19: 0.33}",nurse station
19539,2023-04-12 16:00:08+09:00,"{7: 0.33, 4: 0.33, 14: 0.33}",nurse station
19540,2023-04-12 16:00:09+09:00,"{4: 0.33, 7: 0.33, 6: 0.33}",nurse station
19541,2023-04-12 16:00:10+09:00,"{19: 0.25, 4: 0.25, 6: 0.25}",nurse station
19542,2023-04-12 16:00:11+09:00,"{5: 0.5, 6: 0.5}",nurse station
19543,2023-04-12 16:00:12+09:00,"{19: 0.35, 5: 0.35, 4: 0.29}",nurse station
19544,2023-04-12 16:00:13+09:00,"{5: 0.5, 6: 0.42, 4: 0.08}",nurse station
19545,2023-04-12 16:00:14+09:00,"{19: 0.86, 6: 0.14}",nurse station
19546,2023-04-12 16:00:15+09:00,{5: 1.0},nurse station
19547,2023-04-12 16:00:16+09:00,"{6: 0.5, 9: 0.5}",nurse station
19548,2023-04-12 16:00:17+09:00,"{19: 0.25, 7: 0.25, 6: 0.25}",nurse station
19549,2023-04-12 16:00:18+09:00,"{19: 0.5, 7: 0.5}",nurse station
19550,2023-04-12 16:00:19+09:00,"{19: 0.5, 6: 0.5}",nurse station
19551,2023-04-12 16:00:20+09:00,"{5: 0.33, 19: 0.17, 9: 0.17}",nurse station
19552,2023-04-12 16:00:21+09:00,"{6: 0.33, 9: 0.33, 19: 0.33}",nurse station
19553,2023-04-12 16:00:22+09:00,"{6: 0.33, 4: 0.33, 19: 0.33}",nurse station
19554,2023-04-12 16:00:23+09:00,"{7: 0.67, 5: 0.33}",nurse station
19555,2023-04-12 16:00:24+09:00,"{5: 0.33, 7: 0.22, 19: 0.22}",nurse station
19556,2023-04-12 16:00:25+09:00,"{19: 0.5, 6: 0.5}",nurse station
19557,2023-04-12 16:00:26+09:00,"{19: 0.5, 6: 0.5}",nurse station
19558,2023-04-12 16:00:27+09:00,"{19: 0.33, 6: 0.33, 4: 0.33}",nurse station
19559,2023-04-12 16:00:28+09:00,"{6: 0.25, 9: 0.25, 4: 0.25}",nurse station
19560,2023-04-12 16:00:29+09:00,"{19: 0.25, 5: 0.25, 4: 0.25}",nurse station
19561,2023-04-12 16:00:30+09:00,{9: 1.0},nurse station
19562,2023-04-12 16:00:31+09:00,"{9: 0.5, 7: 0.5}",nurse station
19563,2023-04-12 16:00:32+09:00,"{6: 0.3, 9: 0.3, 18: 0.3}",nurse station
19564,2023-04-12 16:00:33+09:00,"{6: 0.6, 7: 0.4}",nurse station
19565,2023-04-12 16:00:35+09:00,"{18: 0.33, 9: 0.33, 6: 0.33}",nurse station
19566,2023-04-12 16:00:36+09:00,{9: 1.0},nurse station
19567,2023-04-12 16:00:37+09:00,"{9: 0.33, 18: 0.33, 7: 0.33}",nurse station
19568,2023-04-12 16:00:38+09:00,"{9: 0.5, 4: 0.5}",nurse station
19569,2023-04-12 16:00:39+09:00,"{7: 0.5, 4: 0.5}",nurse station
19570,2023-04-12 16:00:40+09:00,{9: 1.0},nurse station
19571,2023-04-12 16:00:41+09:00,"{9: 0.5, 4: 0.5}",nurse station
19572,2023-04-12 16:00:42+09:00,"{9: 0.33, 19: 0.33, 4: 0.33}",nurse station
19573,2023-04-12 16:00:44+09:00,"{9: 0.5, 4: 0.5}",nurse station
19574,2023-04-12 16:06:04+09:00,"{4: 0.5, 14: 0.5}",kitchen
19575,2023-04-12 16:06:08+09:00,{4: 1.0},kitchen
19576,2023-04-12 16:06:12+09:00,{14: 1.0},kitchen
19577,2023-04-12 16:06:13+09:00,{14: 1.0},kitchen
19578,2023-04-12 16:06:14+09:00,{14: 1.0},kitchen
19579,2023-04-12 16:06:15+09:00,{14: 1.0},kitchen
19580,2023-04-12 16:06:16+09:00,{14: 1.0},kitchen
19581,2023-04-12 16:06:17+09:00,{14: 1.0},kitchen
19582,2023-04-12 16:06:18+09:00,{14: 1.0},kitchen
19583,2023-04-12 16:06:19+09:00,{14: 1.0},kitchen
19584,2023-04-12 16:06:20+09:00,{14: 1.0},kitchen
19585,2023-04-12 16:06:23+09:00,{14: 1.0},kitchen
19586,2023-04-12 16:07:04+09:00,{14: 1.0},kitchen
19587,2023-04-12 16:07:06+09:00,{4: 1.0},kitchen
19588,2023-04-12 16:07:08+09:00,{14: 1.0},kitchen
19589,2023-04-12 16:07:09+09:00,{14: 1.0},kitchen
19590,2023-04-12 16:07:11+09:00,{14: 1.0},kitchen
19591,2023-04-12 16:07:12+09:00,{14: 1.0},kitchen
19592,2023-04-12 16:07:13+09:00,{4: 1.0},kitchen
19593,2023-04-12 16:07:15+09:00,"{14: 0.75, 4: 0.25}",kitchen
19594,2023-04-12 16:07:16+09:00,{14: 1.0},kitchen
19595,2023-04-12 16:07:17+09:00,{14: 1.0},kitchen
19596,2023-04-12 16:07:18+09:00,{14: 1.0},kitchen
19597,2023-04-12 16:07:19+09:00,"{4: 0.55, 14: 0.45}",kitchen
19598,2023-04-12 16:07:20+09:00,"{4: 0.5, 14: 0.5}",kitchen
19599,2023-04-12 16:07:22+09:00,{4: 1.0},kitchen
19600,2023-04-12 16:07:23+09:00,{14: 1.0},kitchen
19601,2023-04-12 16:07:46+09:00,{14: 1.0},kitchen
19602,2023-04-12 16:07:47+09:00,{14: 1.0},kitchen
19603,2023-04-12 16:07:48+09:00,{14: 1.0},kitchen
19604,2023-04-12 16:07:49+09:00,{14: 1.0},kitchen
19605,2023-04-12 16:07:52+09:00,{14: 1.0},kitchen
19606,2023-04-12 16:07:53+09:00,{14: 1.0},kitchen
19607,2023-04-12 16:07:54+09:00,{14: 1.0},kitchen
19608,2023-04-12 16:07:55+09:00,{14: 1.0},kitchen
19609,2023-04-12 16:07:57+09:00,{14: 1.0},kitchen
19610,2023-04-12 16:08:00+09:00,{14: 1.0},kitchen
19611,2023-04-12 16:08:01+09:00,{14: 1.0},kitchen
19612,2023-04-12 16:08:02+09:00,{14: 1.0},kitchen
19613,2023-04-12 16:08:03+09:00,{4: 1.0},kitchen
19614,2023-04-12 16:08:05+09:00,"{14: 0.5, 4: 0.5}",kitchen
19615,2023-04-12 16:08:06+09:00,"{14: 0.5, 6: 0.25, 4: 0.25}",kitchen
19616,2023-04-12 16:08:07+09:00,{14: 1.0},kitchen
19617,2023-04-12 16:08:08+09:00,{14: 1.0},kitchen
19618,2023-04-12 16:08:09+09:00,{14: 1.0},kitchen
19619,2023-04-12 16:08:11+09:00,{14: 1.0},kitchen
19620,2023-04-12 16:08:12+09:00,{4: 1.0},kitchen
19621,2023-04-12 16:08:14+09:00,"{4: 0.5, 14: 0.5}",kitchen
19622,2023-04-12 16:08:15+09:00,{14: 1.0},kitchen
19623,2023-04-12 16:08:16+09:00,{14: 1.0},kitchen
19624,2023-04-12 16:08:17+09:00,"{6: 0.5, 4: 0.5}",kitchen
19625,2023-04-12 16:08:18+09:00,{14: 1.0},kitchen
19626,2023-04-12 16:08:20+09:00,{14: 1.0},kitchen
19627,2023-04-12 16:08:21+09:00,{14: 1.0},kitchen
19628,2023-04-12 16:08:22+09:00,"{6: 0.6, 14: 0.4}",kitchen
19629,2023-04-12 16:08:23+09:00,{14: 1.0},kitchen
19630,2023-04-12 16:08:24+09:00,{14: 1.0},kitchen
19631,2023-04-12 16:08:25+09:00,{14: 1.0},kitchen
19632,2023-04-12 16:08:27+09:00,{14: 1.0},kitchen
19633,2023-04-12 16:08:28+09:00,"{14: 0.75, 6: 0.25}",kitchen
19634,2023-04-12 16:08:30+09:00,{4: 1.0},kitchen
19635,2023-04-12 16:08:31+09:00,{14: 1.0},kitchen
19636,2023-04-12 16:08:32+09:00,{14: 1.0},kitchen
19637,2023-04-12 16:08:33+09:00,{14: 1.0},kitchen
19638,2023-04-12 16:08:34+09:00,{6: 1.0},kitchen
19639,2023-04-12 16:08:35+09:00,{14: 1.0},kitchen
19640,2023-04-12 16:08:36+09:00,{14: 1.0},kitchen
19641,2023-04-12 16:08:37+09:00,{6: 1.0},kitchen
19642,2023-04-12 16:08:38+09:00,"{14: 0.75, 6: 0.25}",kitchen
19643,2023-04-12 16:08:39+09:00,{14: 1.0},kitchen
19644,2023-04-12 16:08:40+09:00,{14: 1.0},kitchen
19645,2023-04-12 16:08:42+09:00,{14: 1.0},kitchen
19646,2023-04-12 16:08:43+09:00,{4: 1.0},kitchen
19647,2023-04-12 16:08:44+09:00,{6: 1.0},kitchen
19648,2023-04-12 16:09:05+09:00,{4: 1.0},kitchen
19649,2023-04-12 16:09:06+09:00,"{14: 0.5, 6: 0.5}",kitchen
19650,2023-04-12 16:09:07+09:00,"{6: 0.33, 14: 0.33, 4: 0.33}",kitchen
19651,2023-04-12 16:09:09+09:00,"{14: 0.5, 6: 0.25, 4: 0.25}",kitchen
19652,2023-04-12 16:09:10+09:00,{14: 1.0},kitchen
19653,2023-04-12 16:09:11+09:00,"{4: 0.5, 14: 0.5}",kitchen
19654,2023-04-12 16:09:12+09:00,{4: 1.0},kitchen
19655,2023-04-12 16:09:13+09:00,{4: 1.0},kitchen
19656,2023-04-12 16:09:14+09:00,{4: 1.0},kitchen
19657,2023-04-12 16:09:15+09:00,{14: 1.0},kitchen
19658,2023-04-12 16:09:16+09:00,"{6: 0.5, 4: 0.5}",kitchen
19659,2023-04-12 16:09:17+09:00,"{4: 0.5, 14: 0.5}",kitchen
19660,2023-04-12 16:09:18+09:00,"{6: 0.5, 4: 0.5}",kitchen
19661,2023-04-12 16:09:19+09:00,"{14: 0.67, 6: 0.33}",kitchen
19662,2023-04-12 16:09:21+09:00,{14: 1.0},kitchen
19663,2023-04-12 16:09:22+09:00,{6: 1.0},kitchen
19664,2023-04-12 16:09:23+09:00,"{4: 0.46, 14: 0.46, 6: 0.08}",kitchen
19665,2023-04-12 16:09:24+09:00,{14: 1.0},kitchen
19666,2023-04-12 16:11:44+09:00,{14: 1.0},kitchen
19667,2023-04-12 16:11:45+09:00,"{4: 0.55, 14: 0.45}",kitchen
19668,2023-04-12 16:11:46+09:00,"{14: 0.5, 6: 0.5}",kitchen
19669,2023-04-12 16:11:47+09:00,{14: 1.0},kitchen
19670,2023-04-12 16:11:48+09:00,"{4: 0.5, 14: 0.5}",kitchen
19671,2023-04-12 16:11:51+09:00,"{14: 0.67, 6: 0.33}",kitchen
19672,2023-04-12 16:11:52+09:00,{14: 1.0},kitchen
19673,2023-04-12 16:11:53+09:00,"{6: 0.5, 4: 0.5}",kitchen
19674,2023-04-12 16:11:54+09:00,{14: 1.0},kitchen
19675,2023-04-12 16:11:55+09:00,{14: 1.0},kitchen
19676,2023-04-12 16:11:56+09:00,{14: 1.0},kitchen
19677,2023-04-12 16:11:57+09:00,"{4: 0.5, 6: 0.5}",kitchen
19678,2023-04-12 16:11:58+09:00,{14: 1.0},kitchen
19679,2023-04-12 16:11:59+09:00,"{4: 0.5, 14: 0.5}",kitchen
19680,2023-04-12 16:12:00+09:00,"{6: 0.5, 14: 0.5}",kitchen
19681,2023-04-12 16:12:02+09:00,{14: 1.0},kitchen
19682,2023-04-12 16:12:03+09:00,"{4: 0.5, 14: 0.5}",kitchen
19683,2023-04-12 16:14:44+09:00,"{7: 0.5, 18: 0.5}",cafeteria
19684,2023-04-12 16:14:48+09:00,"{14: 0.5, 6: 0.5}",cafeteria
19685,2023-04-12 16:14:49+09:00,"{4: 0.5, 9: 0.5}",cafeteria
19686,2023-04-12 16:14:50+09:00,{6: 1.0},cafeteria
19687,2023-04-12 16:14:51+09:00,"{4: 0.5, 19: 0.5}",cafeteria
19688,2023-04-12 16:14:52+09:00,{9: 1.0},cafeteria
19689,2023-04-12 16:14:53+09:00,"{9: 0.33, 19: 0.33, 18: 0.33}",cafeteria
19690,2023-04-12 16:14:54+09:00,{9: 1.0},cafeteria
19691,2023-04-12 16:14:55+09:00,{9: 1.0},cafeteria
19692,2023-04-12 16:14:56+09:00,{4: 1.0},cafeteria
19693,2023-04-12 16:14:57+09:00,"{4: 0.6, 9: 0.4}",cafeteria
19694,2023-04-12 16:15:00+09:00,{19: 1.0},cafeteria
19695,2023-04-12 16:15:01+09:00,"{19: 0.5, 6: 0.5}",cafeteria
19696,2023-04-12 16:15:02+09:00,{6: 1.0},cafeteria
19697,2023-04-12 16:15:03+09:00,"{4: 0.33, 19: 0.33, 9: 0.33}",cafeteria
19698,2023-04-12 16:15:05+09:00,{9: 1.0},cafeteria
19699,2023-04-12 16:15:06+09:00,{18: 1.0},cafeteria
19700,2023-04-12 16:15:07+09:00,{9: 1.0},cafeteria
19701,2023-04-12 16:15:08+09:00,"{9: 0.5, 4: 0.5}",cafeteria
19702,2023-04-12 16:15:09+09:00,"{4: 0.33, 7: 0.33, 19: 0.33}",cafeteria
19703,2023-04-12 16:15:10+09:00,{4: 1.0},cafeteria
19704,2023-04-12 16:15:11+09:00,"{19: 0.5, 4: 0.5}",cafeteria
19705,2023-04-12 16:15:12+09:00,"{4: 0.25, 19: 0.25, 18: 0.25}",cafeteria
19706,2023-04-12 16:15:13+09:00,{5: 1.0},cafeteria
19707,2023-04-12 16:15:14+09:00,{19: 1.0},cafeteria
19708,2023-04-12 16:15:15+09:00,"{9: 0.5, 18: 0.5}",cafeteria
19709,2023-04-12 16:15:16+09:00,{4: 1.0},cafeteria
19710,2023-04-12 16:15:18+09:00,"{6: 0.33, 9: 0.33, 4: 0.33}",cafeteria
19711,2023-04-12 16:15:19+09:00,{9: 1.0},cafeteria
19712,2023-04-12 16:15:22+09:00,"{14: 0.5, 4: 0.5}",cafeteria
19713,2023-04-12 16:15:23+09:00,"{4: 0.5, 14: 0.5}",cafeteria
19714,2023-04-12 16:15:44+09:00,{14: 1.0},cafeteria
19715,2023-04-12 16:15:45+09:00,{4: 1.0},cafeteria
19716,2023-04-12 16:15:46+09:00,"{14: 0.5, 4: 0.5}",cafeteria
19717,2023-04-12 16:15:47+09:00,{14: 1.0},cafeteria
19718,2023-04-12 16:15:48+09:00,{14: 1.0},cafeteria
19719,2023-04-12 16:15:51+09:00,{14: 1.0},cafeteria
19720,2023-04-12 16:15:52+09:00,{14: 1.0},cafeteria
19721,2023-04-12 16:15:53+09:00,"{14: 0.5, 4: 0.5}",cafeteria
19722,2023-04-12 16:15:56+09:00,{4: 1.0},cafeteria
19723,2023-04-12 16:15:57+09:00,{4: 1.0},cafeteria
19724,2023-04-12 16:15:58+09:00,{4: 1.0},cafeteria
19725,2023-04-12 16:15:59+09:00,"{14: 0.5, 4: 0.5}",cafeteria
19726,2023-04-12 16:16:00+09:00,{4: 1.0},cafeteria
19727,2023-04-12 16:16:03+09:00,{4: 1.0},cafeteria
19728,2023-04-12 16:16:04+09:00,{4: 1.0},cafeteria
19729,2023-04-12 16:16:06+09:00,{4: 1.0},cafeteria
19730,2023-04-12 16:16:07+09:00,{4: 1.0},cafeteria
19731,2023-04-12 16:16:08+09:00,{4: 1.0},cafeteria
19732,2023-04-12 16:16:09+09:00,{14: 1.0},cafeteria
19733,2023-04-12 16:16:10+09:00,{14: 1.0},cafeteria
19734,2023-04-12 16:16:11+09:00,{4: 1.0},cafeteria
19735,2023-04-12 16:16:12+09:00,"{14: 0.5, 4: 0.25, 6: 0.25}",cafeteria
19736,2023-04-12 16:16:13+09:00,"{4: 0.5, 14: 0.5}",cafeteria
19737,2023-04-12 16:16:14+09:00,{14: 1.0},cafeteria
19738,2023-04-12 16:16:15+09:00,{4: 1.0},cafeteria
19739,2023-04-12 16:16:16+09:00,{14: 1.0},cafeteria
19740,2023-04-12 16:16:17+09:00,{6: 1.0},cafeteria
19741,2023-04-12 16:16:19+09:00,"{14: 0.5, 6: 0.5}",cafeteria
19742,2023-04-12 16:16:20+09:00,"{4: 0.5, 14: 0.5}",cafeteria
19743,2023-04-12 16:16:21+09:00,"{14: 0.5, 4: 0.5}",cafeteria
19744,2023-04-12 16:16:23+09:00,{14: 1.0},cafeteria
19745,2023-04-12 16:16:45+09:00,"{14: 0.5, 4: 0.5}",cafeteria
19746,2023-04-12 16:16:46+09:00,"{18: 0.4, 4: 0.4, 14: 0.2}",cafeteria
19747,2023-04-12 16:16:47+09:00,{4: 1.0},cafeteria
19748,2023-04-12 16:16:49+09:00,{4: 1.0},cafeteria
19749,2023-04-12 16:16:51+09:00,{4: 1.0},cafeteria
19750,2023-04-12 16:16:55+09:00,{4: 1.0},cafeteria
19751,2023-04-12 16:16:56+09:00,{4: 1.0},cafeteria
19752,2023-04-12 16:16:58+09:00,{4: 1.0},cafeteria
19753,2023-04-12 16:17:02+09:00,"{9: 0.5, 4: 0.5}",cafeteria
19754,2023-04-12 16:17:05+09:00,"{4: 0.33, 9: 0.33, 7: 0.33}",cafeteria
19755,2023-04-12 16:17:06+09:00,{18: 1.0},cafeteria
19756,2023-04-12 16:17:07+09:00,"{18: 0.5, 4: 0.5}",cafeteria
19757,2023-04-12 16:17:08+09:00,{9: 1.0},cafeteria
19758,2023-04-12 16:17:10+09:00,"{9: 0.37, 14: 0.32, 4: 0.32}",cafeteria
19759,2023-04-12 16:17:11+09:00,"{4: 0.55, 9: 0.45}",cafeteria
19760,2023-04-12 16:17:13+09:00,{4: 1.0},cafeteria
19761,2023-04-12 16:17:14+09:00,{9: 1.0},cafeteria
19762,2023-04-12 16:17:15+09:00,{4: 1.0},cafeteria
19763,2023-04-12 16:17:16+09:00,"{9: 0.6, 4: 0.4}",cafeteria
19764,2023-04-12 16:17:17+09:00,"{4: 0.33, 5: 0.33, 9: 0.33}",cafeteria
19765,2023-04-12 16:17:19+09:00,{9: 1.0},cafeteria
19766,2023-04-12 16:17:20+09:00,"{4: 0.6, 9: 0.4}",cafeteria
19767,2023-04-12 16:17:21+09:00,{4: 1.0},cafeteria
19768,2023-04-12 16:17:22+09:00,{9: 1.0},cafeteria
19769,2023-04-12 16:17:24+09:00,{4: 1.0},cafeteria
19770,2023-04-12 16:17:25+09:00,{4: 1.0},cafeteria
19771,2023-04-12 16:17:26+09:00,"{7: 0.5, 4: 0.25, 9: 0.25}",cafeteria
19772,2023-04-12 16:17:27+09:00,"{4: 0.5, 7: 0.25, 9: 0.25}",cafeteria
19773,2023-04-12 16:17:29+09:00,{7: 1.0},cafeteria
19774,2023-04-12 16:17:30+09:00,"{4: 0.67, 7: 0.33}",cafeteria
19775,2023-04-12 16:17:31+09:00,{4: 1.0},cafeteria
19776,2023-04-12 16:17:33+09:00,{4: 1.0},cafeteria
19777,2023-04-12 16:17:34+09:00,{4: 1.0},cafeteria
19778,2023-04-12 16:17:35+09:00,{4: 1.0},cafeteria
19779,2023-04-12 16:17:36+09:00,"{4: 0.4, 19: 0.4, 9: 0.2}",cafeteria
19780,2023-04-12 16:17:37+09:00,{9: 1.0},cafeteria
19781,2023-04-12 16:17:38+09:00,"{7: 0.5, 4: 0.5}",cafeteria
19782,2023-04-12 16:17:39+09:00,"{19: 0.55, 4: 0.45}",cafeteria
19783,2023-04-12 16:17:40+09:00,{4: 1.0},cafeteria
19784,2023-04-12 16:17:41+09:00,{18: 1.0},cafeteria
19785,2023-04-12 16:17:42+09:00,"{18: 0.5, 7: 0.5}",cafeteria
19786,2023-04-12 16:17:43+09:00,{5: 1.0},cafeteria
19787,2023-04-12 16:17:44+09:00,{9: 1.0},cafeteria
19788,2023-04-12 16:17:45+09:00,"{6: 0.25, 7: 0.25, 4: 0.25}",cafeteria
19789,2023-04-12 16:17:46+09:00,"{9: 0.67, 7: 0.33}",cafeteria
19790,2023-04-12 16:17:47+09:00,"{6: 0.33, 19: 0.33, 9: 0.33}",cafeteria
19791,2023-04-12 16:17:48+09:00,"{9: 0.5, 19: 0.5}",cafeteria
19792,2023-04-12 16:17:49+09:00,{6: 1.0},cafeteria
19793,2023-04-12 16:17:50+09:00,{9: 1.0},cafeteria
19794,2023-04-12 16:17:51+09:00,"{9: 0.5, 4: 0.5}",cafeteria
19795,2023-04-12 16:17:53+09:00,"{7: 0.5, 4: 0.5}",cafeteria
19796,2023-04-12 16:17:54+09:00,"{5: 0.25, 4: 0.25, 9: 0.25}",cafeteria
19797,2023-04-12 16:17:55+09:00,"{4: 0.5, 6: 0.5}",cafeteria
19798,2023-04-12 16:17:56+09:00,{4: 1.0},cafeteria
19799,2023-04-12 16:17:57+09:00,{9: 1.0},cafeteria
19800,2023-04-12 16:17:58+09:00,"{19: 0.5, 9: 0.5}",cafeteria
19801,2023-04-12 16:17:59+09:00,{6: 1.0},cafeteria
19802,2023-04-12 16:18:00+09:00,"{19: 0.55, 6: 0.45}",cafeteria
19803,2023-04-12 16:18:03+09:00,{19: 1.0},cafeteria
19804,2023-04-12 16:18:05+09:00,{19: 1.0},cafeteria
19805,2023-04-12 16:18:06+09:00,"{9: 0.25, 8: 0.25, 6: 0.25}",cafeteria
19806,2023-04-12 16:18:07+09:00,"{19: 0.67, 9: 0.33}",cafeteria
19807,2023-04-12 16:18:08+09:00,"{21: 0.5, 19: 0.5}",cafeteria
19808,2023-04-12 16:18:11+09:00,{19: 1.0},cafeteria
19809,2023-04-12 16:18:15+09:00,{14: 1.0},cafeteria
19810,2023-04-12 16:18:16+09:00,{14: 1.0},cafeteria
19811,2023-04-12 16:18:17+09:00,"{14: 0.5, 4: 0.5}",cafeteria
19812,2023-04-12 16:18:18+09:00,"{4: 0.5, 14: 0.5}",cafeteria
19813,2023-04-12 16:18:19+09:00,"{4: 0.5, 14: 0.5}",cafeteria
19814,2023-04-12 16:18:22+09:00,"{6: 0.5, 4: 0.5}",cafeteria
19815,2023-04-12 16:18:23+09:00,"{14: 0.5, 4: 0.5}",cafeteria
19816,2023-04-12 16:18:26+09:00,{4: 1.0},cafeteria
19817,2023-04-12 16:18:27+09:00,{14: 1.0},cafeteria
19818,2023-04-12 16:18:28+09:00,"{4: 0.5, 14: 0.5}",cafeteria
19819,2023-04-12 16:18:29+09:00,{14: 1.0},cafeteria
19820,2023-04-12 16:18:31+09:00,"{14: 0.5, 6: 0.5}",cafeteria
19821,2023-04-12 16:18:32+09:00,"{14: 0.5, 4: 0.5}",cafeteria
19822,2023-04-12 16:18:33+09:00,"{6: 0.5, 4: 0.5}",cafeteria
19823,2023-04-12 16:18:34+09:00,"{14: 0.5, 4: 0.5}",cafeteria
19824,2023-04-12 16:18:35+09:00,"{4: 0.5, 14: 0.5}",cafeteria
19825,2023-04-12 16:18:38+09:00,"{6: 0.5, 4: 0.5}",cafeteria
19826,2023-04-12 16:18:39+09:00,{4: 1.0},cafeteria
19827,2023-04-12 16:18:40+09:00,{14: 1.0},cafeteria
19828,2023-04-12 16:18:44+09:00,{14: 1.0},cafeteria
19829,2023-04-12 16:18:45+09:00,{14: 1.0},cafeteria
19830,2023-04-12 16:18:46+09:00,"{14: 0.5, 4: 0.5}",cafeteria
19831,2023-04-12 16:18:47+09:00,{14: 1.0},cafeteria
19832,2023-04-12 16:18:48+09:00,{6: 1.0},cafeteria
19833,2023-04-12 16:18:49+09:00,{14: 1.0},cafeteria
19834,2023-04-12 16:18:50+09:00,"{14: 0.5, 4: 0.5}",cafeteria
19835,2023-04-12 16:18:51+09:00,{14: 1.0},cafeteria
19836,2023-04-12 16:18:52+09:00,"{6: 0.6, 14: 0.4}",cafeteria
19837,2023-04-12 16:18:53+09:00,{14: 1.0},cafeteria
19838,2023-04-12 16:18:54+09:00,{4: 1.0},cafeteria
19839,2023-04-12 16:18:55+09:00,{14: 1.0},cafeteria
19840,2023-04-12 16:18:57+09:00,{14: 1.0},cafeteria
19841,2023-04-12 16:18:58+09:00,{14: 1.0},cafeteria
19842,2023-04-12 16:18:59+09:00,{14: 1.0},cafeteria
19843,2023-04-12 16:19:00+09:00,{4: 1.0},cafeteria
19844,2023-04-12 16:19:01+09:00,{14: 1.0},cafeteria
19845,2023-04-12 16:19:02+09:00,{14: 1.0},cafeteria
19846,2023-04-12 16:19:03+09:00,"{4: 0.6, 14: 0.3, 6: 0.1}",cafeteria
