,Unnamed: 0,activity,started_at,finished_at,deleted_at,updated_at,user_id,user,room,floor
715,715,Location,2023-04-12 11:33:23+09:00,2023-04-12 11:34:42+09:00,,2023-04-12 02:35:01 UTC,97,5th-location,cafeteria,5th
716,716,Location,2023-04-12 11:33:34+09:00,2023-04-12 11:34:35+09:00,,2023-04-12 02:35:01 UTC,91,2nd-location,Cafeteria D,2nd
717,717,Location,2023-04-12 11:34:45+09:00,2023-04-12 11:35:00+09:00,,2023-04-12 02:36:02 UTC,97,5th-location,cleaning,5th
718,718,Location,2023-04-12 11:34:52+09:00,2023-04-12 11:34:55+09:00,,2023-04-12 02:36:02 UTC,91,2nd-location,201,2nd
719,719,Location,2023-04-12 11:35:05+09:00,2023-04-12 11:35:26+09:00,,2023-04-12 02:36:02 UTC,97,5th-location,nurse station,5th
720,720,Location,2023-04-12 11:35:33+09:00,2023-04-12 11:35:44+09:00,2023-04-12 02:36:03 UTC,2023-04-12 02:36:03 UTC,91,2nd-location,Cafeteria D,2nd
721,721,Location,2023-04-12 11:35:58+09:00,2023-04-12 11:36:28+09:00,,2023-04-12 02:37:02 UTC,91,2nd-location,Office Small,2nd
722,722,Location,2023-04-12 11:36:10+09:00,2023-04-12 11:43:45+09:00,,2023-04-12 02:44:02 UTC,97,5th-location,512,5th
723,723,Location,2023-04-12 11:36:36+09:00,2023-04-12 11:36:42+09:00,,2023-04-12 02:37:02 UTC,91,2nd-location,hallway,"2nd,5th"
724,724,Location,2023-04-12 11:36:46+09:00,2023-04-12 11:36:52+09:00,,2023-04-12 02:37:03 UTC,91,2nd-location,Cafeteria C,2nd
725,725,Location,2023-04-12 11:36:56+09:00,2023-04-12 11:38:35+09:00,,2023-04-12 02:39:02 UTC,91,2nd-location,Cafeteria D,2nd
726,726,Location,2023-04-12 11:38:41+09:00,2023-04-12 11:38:49+09:00,,2023-04-12 02:39:02 UTC,91,2nd-location,Cafeteria B,2nd
727,727,Location,2023-04-12 11:38:54+09:00,2023-04-12 11:38:58+09:00,,2023-04-12 02:40:02 UTC,91,2nd-location,Cafeteria D,2nd
728,728,Location,2023-04-12 11:39:03+09:00,2023-04-12 11:39:16+09:00,,2023-04-12 02:40:02 UTC,91,2nd-location,Cafeteria B,2nd
729,729,Location,2023-04-12 11:39:24+09:00,2023-04-12 11:39:28+09:00,,2023-04-12 02:40:02 UTC,91,2nd-location,Cafeteria D,2nd
730,730,Location,2023-04-12 11:39:30+09:00,2023-04-12 11:39:40+09:00,,2023-04-12 02:40:03 UTC,91,2nd-location,Cafeteria A,2nd
731,731,Location,2023-04-12 11:39:52+09:00,2023-04-12 11:39:58+09:00,,2023-04-12 02:41:02 UTC,91,2nd-location,hallway,"2nd,5th"
732,732,Location,2023-04-12 11:40:14+09:00,2023-04-12 11:40:53+09:00,,2023-04-12 02:41:03 UTC,91,2nd-location,205,",2nd"
733,733,Location,2023-04-12 11:41:11+09:00,2023-04-12 11:43:33+09:00,,2023-04-12 02:44:02 UTC,91,2nd-location,205,",2nd"
734,734,Location,2023-04-12 11:43:59+09:00,2023-04-12 11:44:16+09:00,,2023-04-12 02:45:03 UTC,91,2nd-location,Cafeteria A,2nd
735,735,Location,2023-04-12 11:44:22+09:00,2023-04-12 11:44:29+09:00,,2023-04-12 02:45:03 UTC,91,2nd-location,hallway,"2nd,5th"
736,736,Location,2023-04-12 11:44:30+09:00,2023-04-12 11:44:48+09:00,,2023-04-12 02:45:04 UTC,91,2nd-location,Clean Room,2nd
737,737,Location,2023-04-12 11:44:41+09:00,2023-04-12 11:44:41+09:00,,2023-04-12 02:45:03 UTC,97,5th-location,cleaning,5th
738,738,Location,2023-04-12 11:44:47+09:00,2023-04-12 11:46:44+09:00,,2023-04-12 02:47:02 UTC,97,5th-location,nurse station,5th
739,739,Location,2023-04-12 11:44:49+09:00,2023-04-12 11:45:26+09:00,2023-04-12 02:46:03 UTC,2023-04-12 02:46:03 UTC,91,2nd-location,hallway,"2nd,5th"
740,740,Location,2023-04-12 11:45:05+09:00,2023-04-12 11:45:26+09:00,,2023-04-12 02:46:02 UTC,91,2nd-location,Cafeteria A,2nd
741,741,Location,2023-04-12 11:45:36+09:00,2023-04-12 11:55:40+09:00,,2023-04-12 02:56:02 UTC,97,5th-location,kitchen,5th
742,742,Location,2023-04-12 11:45:50+09:00,2023-04-12 11:45:53+09:00,,2023-04-12 02:47:02 UTC,91,2nd-location,Cafeteria B,2nd
743,743,Location,2023-04-12 11:46:05+09:00,2023-04-12 11:46:41+09:00,,2023-04-12 02:47:02 UTC,91,2nd-location,Cafeteria B,2nd
744,744,Location,2023-04-12 11:46:49+09:00,2023-04-12 11:46:58+09:00,,2023-04-12 02:48:01 UTC,91,2nd-location,Cafeteria D,2nd
745,745,Location,2023-04-12 11:47:00+09:00,2023-04-12 11:47:51+09:00,,2023-04-12 02:48:02 UTC,91,2nd-location,Office Small,2nd
746,746,Location,2023-04-12 11:48:02+09:00,2023-04-12 11:48:10+09:00,,2023-04-12 02:49:02 UTC,91,2nd-location,Cafeteria A,2nd
747,747,Location,2023-04-12 11:48:14+09:00,2023-04-12 11:49:09+09:00,,2023-04-12 02:50:03 UTC,91,2nd-location,Cafeteria D,2nd
748,748,Location,2023-04-12 11:49:15+09:00,2023-04-12 11:49:35+09:00,,2023-04-12 02:50:03 UTC,91,2nd-location,Cafeteria A,2nd
749,749,Location,2023-04-12 11:49:39+09:00,2023-04-12 11:50:25+09:00,,2023-04-12 02:51:01 UTC,91,2nd-location,Cafeteria D,2nd
750,750,Location,2023-04-12 11:50:36+09:00,2023-04-12 11:51:04+09:00,,2023-04-12 02:52:01 UTC,91,2nd-location,Cafeteria D,2nd
751,751,Location,2023-04-12 11:51:13+09:00,2023-04-12 11:51:20+09:00,,2023-04-12 02:52:02 UTC,91,2nd-location,Cafeteria D,2nd
752,752,Location,2023-04-12 11:51:25+09:00,2023-04-12 11:51:39+09:00,,2023-04-12 02:52:02 UTC,91,2nd-location,Cafeteria A,2nd
753,753,Location,2023-04-12 11:51:49+09:00,2023-04-12 11:53:03+09:00,,2023-04-12 02:54:02 UTC,91,2nd-location,Cafeteria D,2nd
754,754,Location,2023-04-12 11:53:12+09:00,2023-04-12 11:55:05+09:00,,2023-04-12 02:56:01 UTC,91,2nd-location,Office Small,2nd
755,755,Location,2023-04-12 11:55:19+09:00,2023-04-12 11:55:24+09:00,,2023-04-12 02:56:02 UTC,91,2nd-location,Cafeteria D,2nd
756,756,Location,2023-04-12 11:55:35+09:00,2023-04-12 11:58:39+09:00,,2023-04-12 03:00:03 UTC,91,2nd-location,Cafeteria D,2nd
757,757,Location,2023-04-12 11:55:46+09:00,2023-04-12 12:32:54+09:00,,2023-04-12 03:33:01 UTC,97,5th-location,523,5th
758,758,Location,2023-04-12 11:58:45+09:00,2023-04-12 11:59:52+09:00,,2023-04-12 03:00:03 UTC,91,2nd-location,Cafeteria B,2nd
759,759,Location,2023-04-12 12:00:05+09:00,2023-04-12 12:00:41+09:00,,2023-04-12 03:01:02 UTC,91,2nd-location,Cafeteria D,2nd
760,760,Location,2023-04-12 12:00:50+09:00,2023-04-12 12:03:59+09:00,,2023-04-12 03:05:02 UTC,91,2nd-location,Cafeteria D,2nd
761,761,Location,2023-04-12 12:03:37+09:00,2023-04-12 12:03:38+09:00,2023-04-12 03:04:02 UTC,2023-04-12 03:04:02 UTC,91,2nd-location,Cafeteria B,2nd
762,762,Location,2023-04-12 12:03:56+09:00,2023-04-12 12:04:43+09:00,,2023-04-12 03:05:02 UTC,91,2nd-location,Cafeteria B,2nd
763,763,Location,2023-04-12 12:04:48+09:00,2023-04-12 12:05:46+09:00,,2023-04-12 03:06:01 UTC,91,2nd-location,Cafeteria D,2nd
764,764,Location,2023-04-12 12:05:56+09:00,2023-04-12 12:06:46+09:00,,2023-04-12 03:07:02 UTC,91,2nd-location,Office Small,2nd
765,765,Location,2023-04-12 12:06:55+09:00,2023-04-12 12:07:08+09:00,,2023-04-12 03:08:02 UTC,91,2nd-location,Cafeteria A,2nd
766,766,Location,2023-04-12 12:07:13+09:00,2023-04-12 12:08:28+09:00,,2023-04-12 03:09:02 UTC,91,2nd-location,Cafeteria D,2nd
767,767,Location,2023-04-12 12:08:33+09:00,2023-04-12 12:08:44+09:00,,2023-04-12 03:09:02 UTC,91,2nd-location,Cafeteria A,2nd
768,768,Location,2023-04-12 12:08:46+09:00,2023-04-12 12:11:22+09:00,,2023-04-12 03:12:02 UTC,91,2nd-location,Cafeteria D,2nd
769,769,Location,2023-04-12 12:11:36+09:00,2023-04-12 12:12:57+09:00,,2023-04-12 03:14:01 UTC,91,2nd-location,Cafeteria D,2nd
770,770,Location,2023-04-12 12:12:55+09:00,2023-04-12 12:12:58+09:00,,2023-04-12 03:14:01 UTC,91,2nd-location,Cafeteria A,2nd
771,771,Location,2023-04-12 12:13:06+09:00,2023-04-12 12:16:01+09:00,,2023-04-12 03:17:02 UTC,91,2nd-location,Cafeteria D,2nd
772,772,Location,2023-04-12 12:16:06+09:00,2023-04-12 12:16:20+09:00,,2023-04-12 03:17:02 UTC,91,2nd-location,Cafeteria B,2nd
773,773,Location,2023-04-12 12:16:22+09:00,2023-04-12 12:20:55+09:00,,2023-04-12 03:22:02 UTC,91,2nd-location,Cafeteria D,2nd
774,774,Location,2023-04-12 12:20:59+09:00,2023-04-12 12:21:03+09:00,,2023-04-12 03:22:02 UTC,91,2nd-location,Cafeteria A,2nd
775,775,Location,2023-04-12 12:21:04+09:00,2023-04-12 12:28:49+09:00,,2023-04-12 03:29:01 UTC,91,2nd-location,Cafeteria D,2nd
776,776,Location,2023-04-12 12:22:36+09:00,2023-04-12 12:22:36+09:00,,2023-04-12 03:23:01 UTC,97,5th-location,cafeteria,5th
777,777,Location,2023-04-12 12:28:53+09:00,2023-04-12 12:29:00+09:00,,2023-04-12 03:30:04 UTC,91,2nd-location,Cafeteria B,2nd
778,778,Location,2023-04-12 12:29:06+09:00,2023-04-12 12:29:23+09:00,,2023-04-12 03:30:04 UTC,91,2nd-location,Cafeteria D,2nd
779,779,Location,2023-04-12 12:29:25+09:00,2023-04-12 12:29:51+09:00,,2023-04-12 03:30:04 UTC,91,2nd-location,Cafeteria B,2nd
780,780,Location,2023-04-12 12:29:54+09:00,2023-04-12 12:33:44+09:00,,2023-04-12 03:34:02 UTC,91,2nd-location,Cafeteria D,2nd
781,781,Location,2023-04-12 12:33:26+09:00,2023-04-12 12:33:48+09:00,,2023-04-12 03:34:02 UTC,97,5th-location,cafeteria,5th
782,782,Location,2023-04-12 12:33:46+09:00,2023-04-12 12:33:58+09:00,,2023-04-12 03:35:02 UTC,91,2nd-location,Cafeteria B,2nd
783,783,Location,2023-04-12 12:33:59+09:00,2023-04-12 12:35:55+09:00,,2023-04-12 03:37:02 UTC,91,2nd-location,Cafeteria D,2nd
784,784,Location,2023-04-12 12:34:06+09:00,2023-04-12 12:36:22+09:00,,2023-04-12 03:37:02 UTC,97,5th-location,520,5th
785,785,Location,2023-04-12 12:35:55+09:00,2023-04-12 12:36:17+09:00,,2023-04-12 03:37:02 UTC,91,2nd-location,Office Small,2nd
786,786,Location,2023-04-12 12:36:26+09:00,2023-04-12 12:37:54+09:00,,2023-04-12 03:39:01 UTC,91,2nd-location,Cafeteria D,2nd
787,787,Location,2023-04-12 12:36:34+09:00,2023-04-12 12:36:48+09:00,,2023-04-12 03:37:02 UTC,97,5th-location,cafeteria,5th
788,788,Location,2023-04-12 12:36:52+09:00,2023-04-12 12:39:15+09:00,,2023-04-12 03:40:03 UTC,97,5th-location,kitchen,5th
789,789,Location,2023-04-12 12:38:00+09:00,2023-04-12 12:38:04+09:00,,2023-04-12 03:39:02 UTC,91,2nd-location,Cafeteria B,2nd
790,790,Location,2023-04-12 12:38:06+09:00,2023-04-12 12:38:49+09:00,,2023-04-12 03:39:02 UTC,91,2nd-location,Cafeteria D,2nd
791,791,Location,2023-04-12 12:38:52+09:00,2023-04-12 12:38:53+09:00,,2023-04-12 03:40:03 UTC,91,2nd-location,Cafeteria B,2nd
792,792,Location,2023-04-12 12:38:58+09:00,2023-04-12 12:39:02+09:00,,2023-04-12 03:40:03 UTC,91,2nd-location,hallway,"2nd,5th"
793,793,Location,2023-04-12 12:39:05+09:00,2023-04-12 12:39:18+09:00,,2023-04-12 03:40:03 UTC,91,2nd-location,210,2nd
794,794,Location,2023-04-12 12:39:18+09:00,2023-04-12 12:39:35+09:00,,2023-04-12 03:40:04 UTC,97,5th-location,cafeteria,5th
795,795,Location,2023-04-12 12:39:22+09:00,2023-04-12 12:49:24+09:00,,2023-04-12 03:50:02 UTC,91,2nd-location,208,2nd
796,796,Location,2023-04-12 12:39:36+09:00,2023-04-12 12:40:23+09:00,,2023-04-12 03:41:02 UTC,97,5th-location,kitchen,5th
797,797,Location,2023-04-12 12:40:32+09:00,2023-04-12 12:41:28+09:00,,2023-04-12 03:42:03 UTC,97,5th-location,cafeteria,5th
798,798,Location,2023-04-12 12:41:35+09:00,2023-04-12 12:46:52+09:00,,2023-04-12 03:47:02 UTC,97,5th-location,nurse station,5th
799,799,Location,2023-04-12 12:47:00+09:00,2023-04-12 12:53:16+09:00,,2023-04-12 03:54:01 UTC,97,5th-location,523,5th
800,800,Location,2023-04-12 12:49:30+09:00,2023-04-12 12:50:11+09:00,,2023-04-12 03:51:02 UTC,91,2nd-location,hallway,"2nd,5th"
801,801,Location,2023-04-12 12:50:16+09:00,2023-04-12 12:50:42+09:00,,2023-04-12 03:51:02 UTC,91,2nd-location,Cafeteria A,2nd
802,802,Location,2023-04-12 12:50:47+09:00,2023-04-12 12:50:49+09:00,,2023-04-12 03:51:02 UTC,91,2nd-location,Cafeteria B,2nd
803,803,Location,2023-04-12 12:50:52+09:00,2023-04-12 12:52:29+09:00,,2023-04-12 03:53:01 UTC,91,2nd-location,Cafeteria D,2nd
804,804,Location,2023-04-12 12:52:00+09:00,2023-04-12 12:53:52+09:00,,2023-04-12 03:54:02 UTC,91,2nd-location,hallway,"2nd,5th"
805,805,Location,2023-04-12 12:52:29+09:00,2023-04-12 12:52:42+09:00,,2023-04-12 03:53:01 UTC,91,2nd-location,Office Small,2nd
806,806,Location,2023-04-12 12:53:00+09:00,2023-04-12 12:54:00+09:00,,2023-04-12 03:56:02 UTC,97,5th-location,nurse station,5th
807,807,Location,2023-04-12 12:53:56+09:00,2023-04-12 12:58:54+09:00,,2023-04-12 04:00:03 UTC,91,2nd-location,Office Small,2nd
808,808,Location,2023-04-12 12:58:54+09:00,2023-04-12 12:58:57+09:00,2023-04-12 04:00:03 UTC,2023-04-12 04:00:03 UTC,91,2nd-location,Cafeteria D,2nd
809,809,Location,2023-04-12 12:58:54+09:00,2023-04-12 12:58:57+09:00,2023-04-12 04:00:03 UTC,2023-04-12 04:00:03 UTC,91,2nd-location,hallway,"2nd,5th"
810,810,Location,2023-04-12 12:59:03+09:00,2023-04-12 12:59:10+09:00,,2023-04-12 04:00:04 UTC,91,2nd-location,Cafeteria B,2nd
811,811,Location,2023-04-12 12:59:15+09:00,2023-04-12 12:59:29+09:00,,2023-04-12 04:00:04 UTC,91,2nd-location,Office Small,2nd
812,812,Location,2023-04-12 12:59:46+09:00,2023-04-12 13:01:27+09:00,,2023-04-12 04:02:02 UTC,91,2nd-location,Cafeteria D,2nd
813,813,Location,2023-04-12 14:33:16+09:00,2023-04-12 14:33:34+09:00,,2023-04-12 05:34:01 UTC,91,2nd-location,Cafeteria D,2nd
814,814,Location,2023-04-12 14:33:39+09:00,2023-04-12 14:35:00+09:00,,2023-04-12 05:37:02 UTC,91,2nd-location,Cafeteria D,2nd
815,815,Location,2023-04-12 14:36:34+09:00,2023-04-12 14:37:00+09:00,,2023-04-12 05:39:01 UTC,91,2nd-location,Office Small,2nd
816,816,Location,2023-04-12 14:38:41+09:00,2023-04-12 14:39:02+09:00,,2023-04-12 05:40:02 UTC,91,2nd-location,Cafeteria D,2nd
817,817,Location,2023-04-12 14:38:56+09:00,2023-04-12 14:40:46+09:00,,2023-04-12 05:41:02 UTC,97,5th-location,kitchen,5th
818,818,Location,2023-04-12 14:39:11+09:00,2023-04-12 14:40:01+09:00,2023-04-12 05:41:02 UTC,2023-04-12 05:41:02 UTC,91,2nd-location,Cafeteria D,2nd
819,819,Location,2023-04-12 14:39:11+09:00,2023-04-12 14:40:01+09:00,2023-04-12 05:41:02 UTC,2023-04-12 05:41:02 UTC,91,2nd-location,Cafeteria B,2nd
820,820,Location,2023-04-12 14:40:21+09:00,2023-04-12 14:40:44+09:00,,2023-04-12 05:41:02 UTC,91,2nd-location,Cafeteria D,2nd
821,821,Location,2023-04-12 14:40:52+09:00,2023-04-12 14:53:36+09:00,,2023-04-12 05:54:01 UTC,91,2nd-location,Office Small,2nd
822,822,Location,2023-04-12 14:43:46+09:00,2023-04-12 14:56:04+09:00,,2023-04-12 05:57:02 UTC,97,5th-location,cleaning,5th
823,823,Location,2023-04-12 14:51:31+09:00,2023-04-12 14:52:19+09:00,,2023-04-12 05:53:01 UTC,97,5th-location,hallway,"2nd,5th"
824,824,Location,2023-04-12 14:52:58+09:00,2023-04-12 14:56:08+09:00,,2023-04-12 05:57:02 UTC,97,5th-location,cafeteria,5th
825,825,Location,2023-04-12 14:53:52+09:00,2023-04-12 14:54:10+09:00,,2023-04-12 05:55:02 UTC,91,2nd-location,Cafeteria D,2nd
826,826,Location,2023-04-12 14:54:24+09:00,2023-04-12 14:55:08+09:00,,2023-04-12 05:56:01 UTC,91,2nd-location,Cafeteria B,2nd
827,827,Location,2023-04-12 14:55:05+09:00,2023-04-12 14:58:21+09:00,,2023-04-12 05:59:02 UTC,97,5th-location,kitchen,5th
828,828,Location,2023-04-12 14:55:09+09:00,2023-04-12 14:55:25+09:00,,2023-04-12 05:56:01 UTC,91,2nd-location,Cafeteria D,2nd
829,829,Location,2023-04-12 14:55:36+09:00,2023-04-12 14:56:31+09:00,,2023-04-12 05:57:02 UTC,91,2nd-location,hallway,"2nd,5th"
830,830,Location,2023-04-12 14:56:35+09:00,2023-04-12 15:02:12+09:00,,2023-04-12 06:03:02 UTC,91,2nd-location,213,2nd
831,831,Location,2023-04-12 15:02:30+09:00,2023-04-12 15:02:33+09:00,,2023-04-12 06:03:02 UTC,97,5th-location,505,5th
832,832,Location,2023-04-12 15:02:32+09:00,2023-04-12 15:03:40+09:00,,2023-04-12 06:04:01 UTC,91,2nd-location,210,2nd
833,833,Location,2023-04-12 15:02:48+09:00,2023-04-12 15:07:38+09:00,,2023-04-12 06:08:02 UTC,97,5th-location,hallway,"2nd,5th"
834,834,Location,2023-04-12 15:03:47+09:00,2023-04-12 15:04:56+09:00,,2023-04-12 06:06:01 UTC,91,2nd-location,210,2nd
835,835,Location,2023-04-12 15:05:09+09:00,2023-04-12 15:05:20+09:00,,2023-04-12 06:06:01 UTC,91,2nd-location,hallway,"2nd,5th"
836,836,Location,2023-04-12 15:05:36+09:00,2023-04-12 15:05:39+09:00,,2023-04-12 06:06:02 UTC,91,2nd-location,hallway,"2nd,5th"
837,837,Location,2023-04-12 15:05:54+09:00,2023-04-12 15:06:01+09:00,,2023-04-12 06:07:02 UTC,91,2nd-location,210,2nd
838,838,Location,2023-04-12 15:06:07+09:00,2023-04-12 15:06:23+09:00,,2023-04-12 06:07:02 UTC,91,2nd-location,hallway,"2nd,5th"
839,839,Location,2023-04-12 15:06:25+09:00,2023-04-12 15:06:52+09:00,,2023-04-12 06:07:03 UTC,91,2nd-location,Clean 9,2nd
840,840,Location,2023-04-12 15:06:51+09:00,2023-04-12 15:07:03+09:00,,2023-04-12 06:08:02 UTC,91,2nd-location,hallway,"2nd,5th"
841,841,Location,2023-04-12 15:06:56+09:00,2023-04-12 15:07:36+09:00,,2023-04-12 06:08:02 UTC,97,5th-location,cafeteria,5th
842,842,Location,2023-04-12 15:07:09+09:00,2023-04-12 15:07:28+09:00,,2023-04-12 06:08:02 UTC,91,2nd-location,Cafeteria A,2nd
843,843,Location,2023-04-12 15:07:33+09:00,2023-04-12 15:11:55+09:00,,2023-04-12 06:13:01 UTC,91,2nd-location,Cafeteria B,2nd
844,844,Location,2023-04-12 15:07:42+09:00,2023-04-12 15:10:07+09:00,,2023-04-12 06:11:01 UTC,97,5th-location,hallway,"2nd,5th"
845,845,Location,2023-04-12 15:10:13+09:00,2023-04-12 15:10:21+09:00,,2023-04-12 06:11:02 UTC,97,5th-location,nurse station,5th
846,846,Location,2023-04-12 15:10:53+09:00,2023-04-12 15:12:45+09:00,,2023-04-12 06:13:02 UTC,97,5th-location,hallway,"2nd,5th"
847,847,Location,2023-04-12 15:12:10+09:00,2023-04-12 15:12:41+09:00,,2023-04-12 06:13:02 UTC,91,2nd-location,Cafeteria B,2nd
848,848,Location,2023-04-12 15:12:50+09:00,2023-04-12 15:13:07+09:00,,2023-04-12 06:14:01 UTC,91,2nd-location,Cafeteria D,2nd
849,849,Location,2023-04-12 15:13:10+09:00,2023-04-12 15:13:46+09:00,,2023-04-12 06:14:02 UTC,91,2nd-location,Cafeteria B,2nd
850,850,Location,2023-04-12 15:13:30+09:00,2023-04-12 15:14:33+09:00,,2023-04-12 06:15:03 UTC,97,5th-location,kitchen,5th
851,851,Location,2023-04-12 15:13:56+09:00,2023-04-12 15:13:59+09:00,,2023-04-12 06:15:03 UTC,91,2nd-location,Cafeteria A,2nd
852,852,Location,2023-04-12 15:14:06+09:00,2023-04-12 15:14:30+09:00,,2023-04-12 06:15:03 UTC,91,2nd-location,hallway,"2nd,5th"
853,853,Location,2023-04-12 15:14:34+09:00,2023-04-12 15:16:33+09:00,,2023-04-12 06:17:01 UTC,91,2nd-location,213,2nd
854,854,Location,2023-04-12 15:14:53+09:00,2023-04-12 15:15:15+09:00,,2023-04-12 06:16:02 UTC,97,5th-location,502,5th
855,855,Location,2023-04-12 15:15:23+09:00,2023-04-12 15:17:33+09:00,,2023-04-12 06:18:02 UTC,97,5th-location,506,5th
856,856,Location,2023-04-12 15:16:47+09:00,2023-04-12 15:17:04+09:00,,2023-04-12 06:18:01 UTC,91,2nd-location,hallway,"2nd,5th"
857,857,Location,2023-04-12 15:17:11+09:00,2023-04-12 15:19:00+09:00,,2023-04-12 06:21:02 UTC,91,2nd-location,Office Small,2nd
858,858,Location,2023-04-12 15:17:50+09:00,2023-04-12 15:21:45+09:00,,2023-04-12 06:22:02 UTC,97,5th-location,nurse station,5th
859,859,Location,2023-04-12 15:20:58+09:00,2023-04-12 15:21:00+09:00,,2023-04-12 06:22:01 UTC,91,2nd-location,Cafeteria D,2nd
860,860,Location,2023-04-12 15:21:04+09:00,2023-04-12 15:29:16+09:00,,2023-04-12 06:30:03 UTC,91,2nd-location,hallway,"2nd,5th"
861,861,Location,2023-04-12 15:21:57+09:00,2023-04-12 15:26:34+09:00,,2023-04-12 06:27:02 UTC,97,5th-location,502,5th
862,862,Location,2023-04-12 15:27:27+09:00,2023-04-12 15:27:41+09:00,,2023-04-12 06:28:02 UTC,97,5th-location,cafeteria,5th
863,863,Location,2023-04-12 15:27:46+09:00,2023-04-12 15:29:45+09:00,,2023-04-12 06:30:03 UTC,97,5th-location,kitchen,5th
864,864,Location,2023-04-12 15:29:34+09:00,2023-04-12 15:31:00+09:00,,2023-04-12 06:32:01 UTC,91,2nd-location,hallway,"2nd,5th"
865,865,Location,2023-04-12 15:29:55+09:00,2023-04-12 15:37:03+09:00,,2023-04-12 06:38:01 UTC,97,5th-location,523,5th
866,866,Location,2023-04-12 15:31:09+09:00,2023-04-12 15:35:35+09:00,,2023-04-12 06:36:02 UTC,91,2nd-location,Cafeteria D,2nd
867,867,Location,2023-04-12 15:35:35+09:00,2023-04-12 15:35:41+09:00,,2023-04-12 06:36:02 UTC,91,2nd-location,Cafeteria B,2nd
868,868,Location,2023-04-12 15:35:44+09:00,2023-04-12 15:35:50+09:00,,2023-04-12 06:36:02 UTC,91,2nd-location,Cafeteria D,2nd
869,869,Location,2023-04-12 15:36:00+09:00,2023-04-12 15:37:50+09:00,,2023-04-12 06:38:02 UTC,91,2nd-location,Office Small,2nd
870,870,Location,2023-04-12 15:37:26+09:00,2023-04-12 15:37:37+09:00,,2023-04-12 06:38:02 UTC,97,5th-location,nurse station,5th
871,871,Location,2023-04-12 15:37:49+09:00,2023-04-12 15:38:25+09:00,,2023-04-12 06:39:02 UTC,97,5th-location,523,5th
872,872,Location,2023-04-12 15:37:53+09:00,2023-04-12 15:38:30+09:00,,2023-04-12 06:39:02 UTC,91,2nd-location,hallway,"2nd,5th"
873,873,Location,2023-04-12 15:38:33+09:00,2023-04-12 15:40:09+09:00,,2023-04-12 06:41:02 UTC,91,2nd-location,Office Small,2nd
874,874,Location,2023-04-12 15:38:39+09:00,2023-04-12 15:38:49+09:00,,2023-04-12 06:39:02 UTC,97,5th-location,nurse station,5th
875,875,Location,2023-04-12 15:38:50+09:00,2023-04-12 15:39:12+09:00,,2023-04-12 06:40:01 UTC,97,5th-location,cafeteria,5th
876,876,特記事項・連絡事項,2023-04-12 15:39:00+09:00,2023-04-12 15:50:01+09:00,,2023-04-12 06:51:02 UTC,97,5th-location,,
877,877,Location,2023-04-12 15:40:00+09:00,2023-04-12 15:40:00+09:00,,2023-04-12 06:41:02 UTC,91,2nd-location,Cafeteria D,2nd
878,878,Location,2023-04-12 15:40:51+09:00,2023-04-12 15:43:54+09:00,,2023-04-12 06:45:02 UTC,91,2nd-location,Cafeteria B,2nd
879,879,Location,2023-04-12 15:43:54+09:00,2023-04-12 15:51:00+09:00,,2023-04-12 06:52:01 UTC,91,2nd-location,Cafeteria D,2nd
880,880,Location,2023-04-12 15:50:19+09:00,2023-04-12 15:50:33+09:00,,2023-04-12 06:51:02 UTC,97,5th-location,503,5th
881,881,Location,2023-04-12 15:50:41+09:00,2023-04-12 15:50:58+09:00,,2023-04-12 06:52:01 UTC,97,5th-location,506,5th
882,882,Location,2023-04-12 15:51:15+09:00,2023-04-12 15:51:40+09:00,,2023-04-12 06:52:01 UTC,97,5th-location,cleaning,5th
883,883,Location,2023-04-12 15:51:48+09:00,2023-04-12 15:53:06+09:00,,2023-04-12 06:54:02 UTC,97,5th-location,cafeteria,5th
884,884,Location,2023-04-12 15:52:11+09:00,2023-04-12 15:55:47+09:00,,2023-04-12 06:56:02 UTC,91,2nd-location,Office Small,2nd
885,885,Location,2023-04-12 15:53:08+09:00,2023-04-12 15:54:01+09:00,,2023-04-12 06:55:01 UTC,97,5th-location,nurse station,5th
886,886,Location,2023-04-12 15:54:06+09:00,2023-04-12 15:57:40+09:00,,2023-04-12 06:58:02 UTC,97,5th-location,cafeteria,5th
887,887,Location,2023-04-12 15:56:00+09:00,2023-04-12 15:56:06+09:00,,2023-04-12 06:57:02 UTC,91,2nd-location,Cafeteria A,2nd
888,888,Location,2023-04-12 15:56:11+09:00,2023-04-12 15:56:44+09:00,,2023-04-12 06:57:02 UTC,91,2nd-location,Cafeteria B,2nd
889,889,Location,2023-04-12 15:57:01+09:00,2023-04-12 15:57:29+09:00,,2023-04-12 06:58:02 UTC,91,2nd-location,207,2nd
890,890,Location,2023-04-12 15:57:35+09:00,2023-04-12 16:01:28+09:00,,2023-04-12 07:02:02 UTC,91,2nd-location,Office Small,2nd
891,891,Location,2023-04-12 15:57:41+09:00,2023-04-12 16:01:08+09:00,,2023-04-12 07:02:01 UTC,97,5th-location,nurse station,5th
892,892,Location,2023-04-12 16:01:09+09:00,2023-04-12 16:03:07+09:00,,2023-04-12 07:04:02 UTC,97,5th-location,cafeteria,5th
893,893,Location,2023-04-12 16:01:37+09:00,2023-04-12 16:01:38+09:00,,2023-04-12 07:02:02 UTC,91,2nd-location,Cafeteria B,2nd
